userID;scenarioID;controlMode;elapsedTime;timeStampEvent;additionalInfo;
EH29;-2;InteractivePathPlanning;0,0;RequestStarted;1;
EH29;-2;InteractivePathPlanning;0,0;RequestStarted;2;
EH29;-2;InteractivePathPlanning;4,6;RequestOpenedMain;1;
EH29;-2;InteractivePathPlanning;6,7;RequestOpenedSecondary;2;
EH29;-2;InteractivePathPlanning;40,3;RequestRemovedSecondary;2;
EH29;-2;InteractivePathPlanning;40,3;RequestRemovedMain;1;
EH29;-2;InteractivePathPlanning;40,3;RequestOpenedSecondary;1;
EH29;-2;InteractivePathPlanning;40,3;RequestOpenedMain;2;
EH29;-2;InteractivePathPlanning;40,3;RequestRemovedSecondary;1;
EH29;-2;InteractivePathPlanning;40,3;RequestOpenedSecondary;1;
EH29;-2;InteractivePathPlanning;45,0;RequestRemovedSecondary;1;
EH29;-2;InteractivePathPlanning;45,0;RequestRemovedMain;2;
EH29;-2;InteractivePathPlanning;45,0;RequestOpenedSecondary;2;
EH29;-2;InteractivePathPlanning;45,0;RequestOpenedMain;1;
EH29;-2;InteractivePathPlanning;45,0;RequestRemovedSecondary;2;
EH29;-2;InteractivePathPlanning;45,0;RequestOpenedSecondary;2;
EH29;-2;InteractivePathPlanning;53,4;RequestRemovedSecondary;2;
EH29;-2;InteractivePathPlanning;53,4;RequestRemovedMain;1;
EH29;-2;InteractivePathPlanning;53,4;RequestOpenedSecondary;1;
EH29;-2;InteractivePathPlanning;53,4;RequestOpenedMain;2;
EH29;-2;InteractivePathPlanning;53,4;RequestRemovedSecondary;1;
EH29;-2;InteractivePathPlanning;53,4;RequestOpenedSecondary;1;
EH29;-2;InteractivePathPlanning;58,8;RequestRemovedSecondary;1;
EH29;-2;InteractivePathPlanning;58,8;RequestFinished;1;
EH29;-2;InteractivePathPlanning;89,3;RequestRemovedMain;2;
EH29;-2;InteractivePathPlanning;89,3;RequestFinished;2;
